250994
============================================================
Improved Human scRNA-seq Metadata Collector
============================================================

2025-11-30 20:34:35,678 - __main__ - INFO - Starting metadata collection from all databases...

Starting collection process...

2025-11-30 20:34:35,678 - __main__ - INFO - 
============================================================
Collecting from cellxgene
============================================================
2025-11-30 20:34:35,678 - __main__ - INFO - Starting improved CELLxGENE collection...
2025-11-30 20:34:35,678 - __main__ - INFO - Fetching CELLxGENE collections from https://api.cellxgene.cziscience.com/curation/v1/collections
2025-11-30 20:34:44,916 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/collections_raw.json
2025-11-30 20:34:44,916 - __main__ - INFO - Retrieved 336 collections
2025-11-30 20:34:44,917 - __main__ - INFO - Fetching CELLxGENE datasets from https://api.cellxgene.cziscience.com/curation/v1/datasets
2025-11-30 20:35:29,807 - __main__ - INFO - Saved raw data to metadata_output/cellxgene/raw/datasets_raw.json
2025-11-30 20:35:29,808 - __main__ - INFO - Retrieved 2000 datasets
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset 24905cd6-203f-4a02-ae7b-cfb4464b2000: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,812 - __main__ - WARNING - Error parsing dataset aa32098f-f7b0-43f2-a00a-601d190aae94: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 5fde5c9c-5b1e-4df5-982a-3f8e7635161f: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 47e00f43-6176-44a5-b4d1-f88a1920fcab: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 46104f0b-9af5-466a-ae0f-56b8dc1969a2: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 420d0f5d-b7ba-4b1e-88d0-44e9f733febd: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 3cb646ab-d411-4e5b-89eb-082a786c953b: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 0c0c49a2-b96b-432f-98a4-1decf9929149: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 0a8e3443-c3e2-4918-84db-0495657d9175: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 9f1a899f-05a0-44c5-8aa9-39df61ae4324: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset e404d417-56e4-40a5-b3c6-69e9f92d8cbd: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 6c6b4c47-096d-4084-97e7-714ee10c556c: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 12445b6d-4657-47d7-af4f-06f5a6bc6887: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset ef0d813e-b9b4-4d30-8e54-b3939942c447: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 829a3cd1-a466-49f1-b2e9-d3f6b7f392e2: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 743473de-0563-4809-b69c-872c8d0685e6: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 5ee552f5-834c-4766-92c8-5a09dfd45767: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 4b5afdf9-9299-4655-9218-c9f67b3776e7: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 387acac5-48cd-4f25-880e-523114ccb006: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 2e95d453-930b-4425-9475-ccaf8cf2ac40: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 2554a654-237c-485e-b0d2-a58b46cf2d9a: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset ed880090-465d-4477-9d98-70838ca288e3: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset de5416ef-bbfa-41f3-99d4-01a3554173f5: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 75011e96-ba37-4977-a539-fbf9f66a5e37: sequence item 0: expected str instance, dict found
2025-11-30 20:35:29,813 - __main__ - WARNING - Error parsing dataset 5a9cfb44-494a-4540-8db8-7143b1bb5a6f: sequence item 0: expected str instance, dict found
